הִגִּיעַ לְפִרְקוֹ	בגר והיה ראוי להינשא	נכתב	מילוג	אומת ברשת (⚑); ניב — נאמרה המשמעות; נמנע מ"הגיע" (חלק מהלמה)
הִכְפִּישׁ	השמיץ, פגע בשמו הטוב	נכתב	ויקימילון	משמעות "כפה, כבש" אינה חומר מבחן
הִלְבִּין אֶת פָּנָיו	בייש אותו והשפילו ברבים	נכתב	מילוג	אומת ברשת (⚑) דרך הערך "הלבין פנים"; ניב — נאמרה המשמעות ולא התמונה
הֵסִית	עורר אחרים למעשה רע	נכתב	ויקימילון	-
הֶעֱלָה מִתְּהוֹם הַנְּשִׁיָּה	החזיר לתודעה דבר שנשכח	נכתב	מילוג+חיפוש	מילוג אימת את "תהום הנשייה" (שכחה מוחלטת); הניב אומת בחיפוש
הֶרֶף עַיִן	פרק זמן זעיר, רגע	נכתב	מילוג
הַשָּׂגָה	הבנה, קליטה בשכל; ערעור, טענת נגד	נכתב	ויקימילון	"הגעה אל דבר" הושמטה — שקופה מהשורש ואינה חומר מבחן
הִתְעַרְטֵל	התפשט, נותר בעירום	נכתב	מילוג
זָרָה חוֹל בְּעֵינָיו	הטעה אותו בכוונה, רימה	נכתב	חיפוש	דף מילוג ריק; אומת מול האקדמיה ללשון
חָזַר לְסוּרוֹ	שב אל הרגליו הרעים	נכתב	חיפוש	דף מילוג ריק; אומת מול האקדמיה ללשון
חָצִיר	עשב שדה הניתן כמזון לבהמות	נכתב	ויקימילון	משמעות "ירק מאכל לאדם" הושמטה — שולית ואינה חומר מבחן
חֵרֵף אֶת נַפְשׁוֹ	סיכן את חייו	נכתב	מילוג
חָשַׁק אֶת שִׁנָּיו	כבש את כעסו, הבליג	נכתב	מילוג	אומת תחת "חשק שיניים"
יָדוֹ לֹא הָיְתָה מַשֶּׂגֶת	לא היה לו די כסף לכך	נכתב	חיפוש	דף מילוג ריק; אומת מול מטח ואבניאון ("ידו משגת" = יכול להרשות לעצמו)
יִשֵּׁר אֶת הַהֲדוּרִים	השכין שלום בין צדדים יריבים	נכתב	ויקימילון
לֹא הָיְתָה לוֹ יָד בַּדָּבָר	לא היה מעורב בעניין	נכתב	חיפוש	דף מילוג ריק; אומת מול מורפיקס ואבניאון ("אין לו יד בדבר")
לוּלְיָנִי	מתפתל בצורת סליל, ספירלי	נכתב	מילוג	משמעות "של לוליין" לא נכללה — לא אומתה כתואר עצמאי
לְרוֹעֵץ	למכשול, לרעה (היה לו לרועץ)	נכתב	מילוג
מִגְדַּל קְלָפִים	דבר רעוע הצפוי להתמוטט	נכתב	ויקימילון	המשמעות המושאלת בלבד; המשחק המילולי אינו חומר מבחן
מַלְקוֹשׁ	גשם מאוחר בסוף החורף	נכתב	ויקימילון
מַפְלִיא מַכּוֹתָיו	מרביץ לו בחוזקה, חובט בו	נכתב	מילוג	אומת תחת "הפליא מכותיו"; נמנעה המילה "מכה" (נגזרת מהלמה)
מְקֻרְזָל	מסולסל, עשוי פיתולים קטנים (שיער מקורזל)	נכתב	שניהם	הגדרת ויקימילון ("קצוות חדים") חשודה; מילוג הכריע: מתולתל
נָבוּל	כמוש, שאיבד את רעננותו (פרח נבול)	נכתב	שניהם	ערכי ויקימילון (נֵבֶל/נָבָל/נָבַל) אינם בניקוד הלמה; מילוג אימת נבול=כמוש, קמל
נִשְׁבַּר מַטֵּה לַחְמוֹ	אבד לו מקור פרנסתו	נכתב	ויקימילון+חיפוש	אומת מול "מטה לחם" בוויקימילון ובן-יהודה; דף מילוג ריק
עוֹמֵד בְּעֵינוֹ	נשאר בתוקף, לא השתנה	נכתב	ויקימילון	ניב — נוסח מהמשמעות, לא מהתמונה
עַל אַפּוֹ וְעַל חֲמָתוֹ	בניגוד לרצונו, למרות התנגדותו	נכתב	ויקימילון	ניב
עָנֹג	עדין ומפונק, שאינו מורגל בקושי	נכתב	ויקימילון	הומוגרף: תואר בלבד (לא עִנֵּג ולא עֹנֶג)
פִּיֵּס	הרגיע את הכועס והשלים עמו	נכתב	ויקימילון	הומוגרף: הפועל בלבד (לא פַּיִס)
פִּלְבֵּל	הניע את עיניו לצדדים	נכתב	מילוג	⚑ אומת במילוג: "הזיז מצד לצד"; הקולוקציה השכיחה — בעיניו
פָּסַע	צעד, התקדם בהליכה	נכתב	ויקימילון
פְּרִיטָה	נגינה באצבעות על מיתרים; המרת שטר לכסף קטן	נכתב	מילוג	⚠ צדק: התאמת ויקימילון (פרוטה) היא מילה אחרת — נפסלה; נכתב לפי מילוג
פָּשַׁט יָד	ביקש נדבה, קיבץ נדבות	נכתב	ויקימילון+מילוג	⚠ אין ערך לפועל; אומת דרך "פושט יד" (קבצן) בשני המקורות
צָרוּת עַיִן	קנאה בטובת הזולת	נכתב	ויקימילון
קַו פָּרָשַׁת הַמַּיִם	גבול בין אגני היקוות	נכתב	ויקימילון+מילוג	משמעות מושאלת (נקודת מפנה) לא נמצאה באף מקור — הושמטה
קוֹלָר	רצועת צוואר לכלב או לאסיר; אשמה (תלה בו את הקולר)	נכתב	ויקימילון	הומוגרף: קוֹלָר ולא קוּלֶר (מתקן מים)
קָצְרָה יָדוֹ מֵהוֹשִׁיעַ	לא היה בכוחו לעזור	נכתב	מילוג	⚑ אומת במילוג תחת "קצרה ידו"
רַךְ לֵבָב	ירא, נבהל בקלות	נכתב	מילוג	⚑ אומת במילוג: "נרתע מסיכונים, פחדן, מוג לב" | תוקן מעגליות (מוג לב הכיל נגזרת לבב)
שָׁטַח תַּחֲנוּנָיו	התחנן, ביקש רחמים בהפצרה	נכתב	מילוג	⚑ אין ערך ישיר; הורכב מ"שטח" (פרש, הציג — "שטח את טענותיו") + "תחנונים"
שָׁנוּי בְּמַחֲלֹקֶת	מעורר ויכוח, לא מוסכם על הכול	נכתב	ויקימילון	נמנעתי מ"חלוקות" (מעגליות מול מחלוקת)
שִׁנֵּס	אסף את כוחותיו לקראת מאמץ (שינס מותניו)	נכתב	ויקימילון
שִׁנֵּעַ	הוביל מטענים אל יעדם	נכתב	מילוג	⚑ אומת במילוג: "העביר ממקום למקום"
תְּבוּסְתָנוּת	גישה של כניעה וייאוש מראש	נכתב	מילוג	⚑ מילוג נותן רק defeatism + דוגמאות; נמנעתי מ"תבוסה" (מעגליות)
תָּחַם	סימן גבול, הגביל שטח	נכתב	ויקימילון	נמנעתי מ"תחום" (מעגליות)
הִלְשִׁין	מסר מידע מפליל על אחר	נכתב	ויקימילון
