1	91	הֵאִיץ	זירז; הגביר מהירות
1	92	הִלֵּךְ	הלך (לשון ספרותית)
1	93	תָּעָה	איבד את דרכו
1	94	עָמַל	עבד קשה
1	95	טָרַח	התאמץ, השקיע מאמץ
1	96	שָׁקַד	התמיד בלימוד או בעבודה
1	97	הָגָה	חשב, המציא (הגה רעיון)
1	98	חוֹלֵל	גרם, יצר (חולל שינוי)
1	99	הֵסֵב	גרם (נזק, עונג); הפנה
1	100	הֵנִיב	הביא תוצאות (הניב פירות)
1	101	שִׁכְלֵל	שיפר, השביח
1	102	גָּרַע	הפחית, הוריד
1	103	דִּלֵּל	עשה דליל, הפחית צפיפות
1	104	גָּדַשׁ	מילא עד גדותיו
1	105	הִרְעִיף	העניק בשפע
1	106	הִפְרִיז	הגזים
1	107	הִמְעִיט	הפחית; זלזל בערך
1	108	זָקַף	ייחס לְ־ (לזכות, לחובה); הרים
1	109	גָּמַל	השיב (טובה או רעה)
1	110	מָחַל	סלח
1	111	הֶחֱמִיץ	פספס (הזדמנות); נעשה חמוץ
1	112	אָכַף	כפה ביצוע (אכף חוק)
1	113	זִכָּה	קבע חפות; העניק
1	114	הִרְשִׁיעַ	קבע אשמה במשפט
1	115	כָּפַר	הכחיש (כפר באשמה)
1	116	הֵפִיחַ	עורר, הכניס (הפיח תקווה)
1	117	מָעַךְ	ריסק בלחיצה
1	118	חֶרְפָּה	בושה, קלון
1	119	חֲפוּת	אי־אשמה
1	120	תְּחִנָּה	בקשה נרגשת
1	121	קַנָּאוּת	קיצוניות בדעה או באמונה
1	122	הֲפוּגָה	הפסקה זמנית
1	123	מוֹרָא	פחד ויראת כבוד
1	124	גְּנַאי	גינוי, דבר שלילי
1	125	תְּהִלָּה	שבח ופרסום חיובי
1	126	מוֹנִיטִין	שם טוב
1	127	בּוּז	זלזול עמוק
1	128	חֶמְלָה	רחמים
1	129	אַהֲדָה	חיבה ותמיכה
1	130	מְשׂוּכָה	מכשול
1	131	תַּכְלִית	מטרה סופית
1	132	תַּחְבּוּלָה	תכסיס ערמומי
1	133	מְזִמָּה	תוכנית זדון
1	134	בֶּצַע	רווח לא מוסרי (בצע כסף)
1	135	מְבוּכָה	בלבול ואי־נוחות
1	136	הִשְׁתָּאוּת	פליאה גדולה
1	137	יִסּוּרִים	סבל רב
1	138	מַכְאוֹב	כאב
1	139	יָגוֹן	עצב עמוק
1	140	חֶדְוָה	שמחה
1	141	נַחַת	שביעות רצון
1	142	מֹרַת רוּחַ	אי־שביעות רצון
1	143	חֵמָה	כעס עז
1	144	טִינָה	משקע של כעס, רוגז שמור
1	145	אֵיבָה	שנאה
1	146	תּוֹכֵחָה	דברי נזיפה ומוסר
1	147	לֶקַח	מסקנה מניסיון
1	148	בְּקִיאוּת	ידע מעמיק בתחום
1	149	דִּכְדּוּךְ	עצבות, נכאים
1	150	חֲנֻפָּה	שבח מוגזם לשם תועלת
1	151	גַּחְמָה	רצון רגעי, קפריזה
1	152	סְרָק	חסר תוכן (דיבורי סרק)
1	153	לַשָּׁוְא	ללא תועלת, לחינם
1	154	כְּפִיּוּת טוֹבָה	אי־הכרת תודה
1	155	מַשּׂוֹא פָּנִים	העדפה לא הוגנת
1	156	קָלוֹן	בושה קשה
1	157	תְּנוּךְ	החלק הרך באוזן
1	158	עָכוּר	דלוח, לא צלול
1	159	צָלוּל	נקי ובהיר
1	160	קָלוּשׁ	חלש, זעום (סיכוי קלוש)
1	161	פָּעוּט	קטן וחסר ערך
1	162	נִכָּר	בולט לעין
1	163	מֻבְהָק	ברור וחד־משמעי
1	164	סָמוּי	נסתר
1	165	מְעֻרְפָּל	לא ברור
1	166	עָמוּם	מטושטש, לא חד
1	167	דּוּ־מַשְׁמָעִי	בעל שתי משמעויות
1	168	שׁוֹמֵם	ריק ונטוש
1	169	תָּכוּף	קורה לעיתים קרובות
1	170	שָׁכִיחַ	נפוץ
1	171	אָחִיד	שווה בכל חלקיו
1	172	חוֹלֵף	זמני, עובר
1	173	אָרְעִי	זמני, לא קבוע
1	174	רָעוּעַ	לא יציב, מט ליפול
1	175	אֵיתָן	יציב וחזק
1	176	חָסִין	עמיד, מוגן מפני
1	177	קֵהֶה	לא חד
1	178	תָּפֵל	חסר טעם
1	179	אַפְלוּלִי	חשוך למחצה
1	180	סְגַלְגַּל	בצורת אליפסה
1	181	דָּחוּק	צפוף; קשה (שעתו דחוקה)
1	182	עָגוּם	עצוב
1	183	מַשְׁמִים	משעמם מאוד
1	184	עֲרִירִי	בודד, ללא צאצאים
1	185	עָלָה בַּתֹּהוּ	נכשל לחלוטין
1	186	אָזְלַת יָד	חוסר אונים, חולשה
1	187	אֹזֶן קַשֶּׁבֶת	נכונות להקשיב
1	188	כִּלְאַחַר יָד	ברשלנות, בלי תשומת לב
1	189	אֵין תּוֹכוֹ כְּבָרוֹ	צבוע — פנימיותו שונה מחיצוניותו
1	190	נִמְנָה עִם	השתייך לְ־
1	191	עוֹלֶה בְּקָנֶה אֶחָד עִם	מתיישב עם, תואם
1	192	חַס	ריחם
1	193	טָבַע	יצר מטבע; חקק צורה כלשהי בתוך חומר
1	194	אֶגֶד	תחבושת לפצע, פלסטר (___ מדבק); חבילה; יחידה צבאית גדולה
1	195	נָא	צלוי למחצה, מבושל למחצה
1	196	לֹא בִּכְדִי	לא לשווא, לא לחינם
1	197	קוֹרַת רוּחַ	שביעות רצון, נחת (להיפך: מורת רוח)
1	198	בְּפוּמְבִּי / בְּפוּמְבֵּי	באופן גלוי ולעיני כל
1	199	כַּן / כַּנָּה	בסיס שעליו מעמידים דבר כלשהו
1	200	הדרן	קטע נוסף לאחר סיום הופעה, לבקשת הקהל
2	1	בְּעֶטְיוֹ	בגללו, באשמתו
2	2	פֶּן	שמא, כדי שלא
2	3	לְבַל	כדי שלא
2	4	בְּטֶרֶם	לפני שֶׁ־
2	5	בִּן־לַיְלָה	בבת אחת, במהירות
2	6	זֶה מִכְּבָר	כבר מזמן
2	7	לְשֶׁעָבַר	בעבר, לפנים
2	8	חֲדָשׁוֹת לַבְּקָרִים	לעיתים קרובות, שוב ושוב
2	9	קַל וָחֹמֶר	על אחת כמה וכמה
2	10	מִבְּעוֹד מוֹעֵד	מראש, בזמן
2	11	בְּעִצּוּמוֹ שֶׁל	באמצע, בשיאו של
2	12	בִּמְשׂוּרָה	בצמצום, במידה מועטה
2	13	חַמְדָן	תאב ממון ורכוש
2	14	גַּנְדְּרָן	מתהדר בלבושו ובמראהו
2	15	קַנְטְרָן	מתגרה, מחפש ריב
2	16	עִלֵּג	מדבר בשיבושים, לא רהוט
2	17	נִלְעָג	מגוחך, מעורר לעג
2	18	זָחוּחַ	מלא ביטחון מופרז
2	19	כִּילַי	קמצן
2	20	אָמִיד	עשיר, מבוסס כלכלית
2	21	אֶבְיוֹן	עני מאוד, נזקק
2	22	כָּחוּשׁ	רזה מאוד
2	23	צָנוּם	רזה ודק
2	24	תִּמְהוֹנִי	מוזר, יוצא דופן
2	25	נוֹטֵר	שומר כעס בליבו
2	26	תַּכְסִיסָן	פועל בתחבולות
2	27	סוֹרֵר	מרדן, מפר משמעת
2	28	נִרְפֶּה	רפוי ועצל
2	29	אָנִין	בעל טעם מעודן (אנין טעם)
2	30	אִסְטְנִיס	רגיש ומפונק
2	31	הֶדְיוֹט	אדם פשוט, חסר ידע
2	32	בּוּר	חסר השכלה; שדה לא מעובד (אדמת בור)
2	33	אֱוִיל	טיפש, חסר דעת
2	34	חָמוּם	חם־מזג, כועס בקלות
2	35	שְׁלוּמִיאֵל	מגושם וחסר מזל
2	36	הִתְנַכֵּל	זמם לפגוע, הציק
2	37	הִתְעַמֵּר	התאכזר, ניצל לרעה
2	38	הִתְנַצֵּחַ	התווכח בלהט
2	39	הִתֵּל	לעג, שיטה בו
2	40	הוֹנָה	רימה, עשק בממון
2	41	עָשַׁק	גזל, ניצל חלש
2	42	נִשֵּׁל	גירש מרכושו או מאדמתו
2	43	נָחַל	זכה בְּ־, קיבל (נחל ניצחון; נחל אכזבה)
2	44	הִסְתּוֹפֵף	שהה במחיצת, מצא מקלט
2	45	חָסָה	מצא מחסה (חסה בצל)
2	46	כָּמַהּ	השתוקק מאוד
2	47	עָרַג	נכסף, השתוקק
2	48	נָהָה	נמשך אחרי
2	49	תָּר	סייר, חיפש (תר אחר מנוחה)
2	50	חִזֵּר	ביקש קרבה (חיזר אחריה); קיבץ נדבות (חיזר על הפתחים)
2	51	אָרַב	המתין במסתור
2	52	הִתְחַקָּה	עקב וחקר (התחקה אחר שורשיו)
2	53	הִפְטִיר	אמר כבדרך אגב
2	54	נָם	ישן (נם את שנתו)
2	55	שִׁנֵּן	חזר ולמד היטב
2	56	נָבַט	הביט; החל לצמוח (הזרע נבט)
2	57	נָעַץ	תקע; הביט בחדות (נעץ מבט)
2	58	לָטַשׁ	שייף וחידד; הביט בחשק (לטש עיניים)
2	59	בָּהָה	הביט בריקנות
2	60	גָּהַר	רכן מעל
2	61	רָכַן	התכופף קדימה
2	62	קִעְקַע	הרס מן היסוד, ערער
2	63	נִתֵּץ	שבר, הרס
2	64	רָמַס	דרך ברגל; דיכא
2	65	בָּזַז	שדד שלל
2	66	שִׁסָּה	עורר לתקוף (שיסה בו את הכלב)
2	67	מִגֵּר	הביס, חיסל
2	68	נִכְלַם	התבייש, נעלב
2	69	הִתְרַעֵם	כעס, התלונן
2	70	רָטַן	התלונן בשקט
2	71	קָבַל	התלונן (קבל על גורלו)
2	72	נֶאֱנַק	נאנח מכאב
2	73	גָּנַח	השמיע אנחת כאב
2	74	הִתְיַפֵּחַ	בכה בקול
2	75	יִבֵּב	בכה בקול דק
2	76	גִּדֵּף	קילל, ביזה
2	77	נָאַץ	גינה בחריפות
2	78	הִשְׂכִּיל	הבין; פעל בתבונה (השכיל לנצל)
2	79	נוֹכַח	ראה והבין (נוכח לדעת)
2	80	הִתְחַוֵּר	התברר
2	81	סָבַר	חשב, החזיק בדעה
2	82	גָּרַס	סבר, קבע עמדה
2	83	הִכְרִיעַ	החליט סופית; הביס
2	84	פָּקַד	קרה לְ־ (פקד אותו אסון); ביקר בְּ־
2	85	שָׂרַר	התקיים, שלט (שררה דממה)
2	86	רָוַח	התפשט, נעשה מקובל (רווחה הדעה)
2	87	נִקְלַע	הגיע במקרה, הסתבך
2	88	תָּשַׁשׁ	נחלש מאוד (תש כוחו)
2	89	דָּעַךְ	נחלש בהדרגה, כבה
2	90	גָּאָה	עלה והתרומם (הנהר גאה)
2	91	קָמַל	נבל, התייבש
2	92	אָפַף	הקיף, עטף (אפפה אותו חרדה)
2	93	עָטָה	לבש, התכסה בְּ־ (עטה מסכה)
2	94	חָבַשׁ	הניח כובע; קשר פצע
2	95	דִּדָּה	הלך בצעדים קטנים
2	96	זָע	נע מעט (לא זע ולא נע)
2	97	חָג	נע במעגל (הנשר חג בשמיים)
2	98	הִזְדַּקֵּר	בלט כלפי מעלה
2	99	הִבְלִיחַ	הבהב, נצנץ חלש
2	100	בָּקַע	פרץ ויצא (קול בקע; האפרוח בקע)
2	101	פִּלַּח	חתך, חדר (פילחה אותו צעקה)
2	102	קָדַח	עשה חור; להט מחום (מצחו קודח)
2	103	נִמְלַךְ	שינה דעתו, חזר בו
2	104	עָלַץ	שמח מאוד
2	105	מָרַט	תלש שיער
2	106	גָּדַע	כרת, קטע בחיתוך
2	107	דָּלָה	שאב, הוציא ממקור (דלה מידע)
2	108	כָּפַף	כיפף, הכניע
2	109	הִפְקִיר	נטש, הותיר ללא הגנה
2	110	הִפְשִׁיט	פשט עור; הפשיט רעיון
2	111	דּוֹבֵב	גרם לו לדבר
2	112	תּוֹחֶלֶת	תקווה וציפייה (תוחלת חיים)
2	113	פֻּרְקָן	שחרור והקלה
2	114	מִפְלָט	מקום מנוסה והצלה
2	115	עֲלִילָה	מהלך הסיפור; האשמת שווא (העלילו עליו)
2	116	לַעַז	דיבור רע (הוציא לעז); שפה זרה
2	117	פֻּלְמוּס	ויכוח ציבורי סוער
2	118	שָׁאוֹן	רעש והמולה
2	119	רַחַשׁ	קול חלש ומתמשך
2	120	עֲלָטָה	חושך גמור
2	121	דִּמְדּוּמִים	אור שבין יום ללילה
2	122	זִיו	זוהר והדר
2	123	נֹגַהּ	אור רך
2	124	נְהָרָה	אור גדול ובהיר
2	125	אֶשְׁנָב	חלון קטן
2	126	צֹהַר	פתח לאור; חלון קטן
2	127	מִפְתָּן	סף הדלת
2	128	אֶדֶן	בסיס (אדן החלון)
2	129	גַּחֶלֶת	פחם לוחש; דבר יקר שנשמר (שמר על הגחלת)
2	130	שֹׁבֶל	קצה נגרר (שובל שמלה; שובל עשן)
2	131	אֲלֻמָּה	צרור שיבולים; אלומת אור
2	132	צֵידָה	מזון לדרך (צידה לדרך)
2	133	נָוֶה	מקום מגורים (נְוֵה מִדְבָּר)
2	134	מְאוּרָה	מגורי חיה, מחילה
2	135	אֹבֶךְ	אבק וערפל באוויר
2	136	סַגְרִיר	קור וגשם (יום סגריר)
2	137	מַשָּׁב	נשיבת רוח
2	138	פֶּלֶג	נחל קטן; חלק (פלג גוף)
2	139	אֶשֶׁד	מפל מים
2	140	אָפִיק	ערוץ נהר; דרך פעולה (אפיקי השקעה)
2	141	שַׁחַר	עלות הבוקר; יסוד של אמת (אין שחר לדבריו)
2	142	בְּכוֹרָה	קדימות וראשוניות (זכות בכורה; הצגת בכורה)
2	143	תַּפְנִית	שינוי כיוון חד
2	144	מַהֲלֻמָּה	מכה עזה
2	145	תִּגְרָה	קטטה, ריב
2	146	חַלְחָלָה	זעזוע ופחד עמוק
2	147	סְלִידָה	דחייה וגועל
2	148	עֶדְנָה	רוך ורעננות; פריחה מחודשת (הייתה לו עדנה)
2	149	דְּרוֹר	חופש (קרא דרור); ציפור שיר
2	150	מִשְׁגֶּה	טעות חמורה
2	151	פִּכָּחוֹן	צלילות דעת
2	152	נֵס	מופת פלאי; דגל, תורן (הרים את נס המרד)
2	153	לֵחַ	לחלוחית וחיוניות (לא נס ליחו)
2	154	דֹּפִי	פגם, גנאי (הטיל דופי)
2	155	רְבָב	כתם קטן (ללא רבב)
2	156	שֶׁמֶץ	מעט שבמעט (שמץ של ספק)
2	157	קֹרְטוֹב	כמות זעירה
2	158	מַגָּל	כלי חקלאי לקציר
2	159	סַהַר	ירח; חצי עיגול
2	160	חַרְטוֹם	מקור הציפור; חרטום ספינה
2	161	פְּסֵיפָס	תמונה מאבנים קטנות
2	162	רְפָאִים	רוחות מתים (עיר רפאים)
2	163	נֶגֶף	מגפה; מכשול (אבן נגף)
2	164	סוֹעֵד	אדם האוכל ארוחה
2	165	לָצוֹן	לעג, התלוצצות (חמד לצון)
2	166	שָׁחוּק	בלוי משימוש; נדוש (בדיחה שחוקה)
2	167	בָּלוּי	ישן ומשומש
2	168	מָהוּל	מעורבב ומדולל (יין מהול)
2	169	זַךְ	נקי, צלול וטהור
2	170	צָחוֹר	לבן טהור
2	171	חָרֵב	הרוס; יבש (עיר חרבה; באר חרבה)
2	172	שׁוֹקֵק	מלא חיים ותנועה
2	173	הוֹמֶה	רועש והמוני; מתגעגע (לבו הומה)
2	174	צָחִיחַ	יבש ושומם
2	175	עָקָר	שאינו מוליד; חסר תועלת (דיון עקר)
2	176	לֵאֶה	עייף ויגע
2	177	יָגֵעַ	עייף מרוב עמל
2	178	נִשְׂגָּב	נעלה ורם; מעבר להבנה (נשגב מבינתו)
2	179	נִתְעָב	מעורר סלידה
2	180	חֲרִישִׁי	שקט וחלש (קול חרישי)
2	181	עָרֵב	נעים (ערב לאוזן); אחראי לחוב (ערב להלוואה)
2	182	דָּהוּי	שצבעו נחלש
2	183	סָמוּק	אדום (לחיים סמוקות)
2	184	גּוּץ	נמוך וקצר
2	185	תָּמִיר	גבוה וזקוף
2	186	שָׁדוּף	ריק וכחוש (שיבולים שדופות; נאום שדוף)
2	187	עָבֵשׁ	ישן ומקולקל (לחם עבש; רעיון עבש)
2	188	הָדוּר	מפואר ומטופח (לבוש הדור)
2	189	סַסְגּוֹנִי	רב־צבעים
2	190	קָפַץ יָדוֹ	קימץ, נמנע מלתת
2	191	מוּסַר כְּלָיוֹת	ייסורי מצפון
2	192	מַפַּח נֶפֶשׁ	אכזבה קשה
2	193	יָרַד לְסוֹף דַּעְתּוֹ	הבין עד תום
2	194	עָמַד עַל טִיבוֹ	בחן והבין את מהותו
2	195	הֶעֱלָה חֶרֶס בְּיָדוֹ	נכשל, יצא בלא כלום
2	196	לֹא טָמַן יָדוֹ בַּצַּלַּחַת	פעל במרץ
2	197	מִן הַשָּׂפָה וְלַחוּץ	שלא בכנות
2	198	לְמַרְאִית עַיִן	כלפי חוץ בלבד
2	199	קְשֵׁה עֹרֶף	עקשן
2	200	הִסְמִיךְ	העניק ייפוי כוח, הרשה לפעול בשמו; עשה נוזל עבה יותר; קירב שני דברים זה לזה
2	201	הִשְׁעָה	הפסיק זמנית מתפקיד
2	202	הִתְרִיעַ	הזהיר מראש
2	203	טִירוֹן	מתחיל, חסר ניסיון
2	204	תְּמִימֵי דֵעִים	מסכימים זה עם זה
3	1	לְמִצְעָר	לכל הפחות
3	2	לְהַוָּתוֹ	לאסונו, לרעתו
3	3	בְּצַוְתָּא	יחד, בחברותא
3	4	קִמְעָה	מעט (קמעה קמעה: לאט לאט)
3	5	יוֹמָם	בשעות היום (יומם ולילה)
3	6	סַגְפָן	מתנזר מהנאות
3	7	פּוֹחֵז	פזיז וקל דעת
3	8	אַרְכָן	מרבה דברים
3	9	צוֹרֵף	אומן מתכות יקרות
3	10	נַפָּח	אומן העובד בברזל
3	11	סַפָּן	יורד ים, מלח
3	12	נַוָּד	אדם הנודד ממקום למקום
3	13	הִתְנַעֵר	הסיר מעליו (התנער מאחריות)
3	14	חָפֵץ	רצה בְּ־ (חפץ ביקרו)
3	15	הִסְכִּין	התרגל, השלים עם
3	16	פָּצַח	פתח בְּ־ (פצח בשירה); שבר קליפה (פצח אגוזים)
3	17	חָרַץ	פסק וקבע (חרץ דינו); הוציא לשון (חרץ לשון)
3	18	קָצַף	כעס מאוד (יצא קצפו עליו)
3	19	גָּעַשׁ	רעש וסער (הקהל געש)
3	20	לִבָּה	הגביר אש או ריב (ליבה יצרים)
3	21	נָמוֹג	נעלם בהדרגה, התפוגג
3	22	גָּז	חלף ונעלם (חיש גז)
3	23	חָתַר	משך במשוטים; פעל נגד (חתר תחתיו)
3	24	מָשׁ	זז ממקומו (לא מש ממקומו)
3	25	הֵגִיחַ	יצא בפתאומיות (הגיח מהמארב)
3	26	עָט	התנפל בבת אחת (עט על טרפו)
3	27	דָּאָה	עף בגובה (הנשר דאה)
3	28	הִצְלִיף	הכה בשוט; מתח ביקורת חדה
3	29	לָקָה	נפגע ממחלה (לקה בליבו); היה חסר (לוקה בחסר)
3	30	הֵנִיס	הבריח, גרם לברוח
3	31	בָּצַר	קטף ענבים מהכרם
3	32	מָסַק	קטף זיתים
3	33	אָגַר	צבר ואסף לשעת הצורך
3	34	לִקֵּט	אסף אחד אחד
3	35	קוֹשֵׁשׁ	אסף זרדים וקש
3	36	גָּנַז	אחסן בסתר; ביטל (התוכנית נגנזה)
3	37	קָלַח	זרם ברצף (דיבור קולח)
3	38	נִגַּר	נשפך וזרם (זיעה ניגרת)
3	39	הִשְׁרָה	טבל בנוזל; יצר אווירה (השרה שלווה)
3	40	רָקַח	הכין תערובת (רקח תרופה; רקח מזימה)
3	41	בָּחַשׁ	ערבב בכלי (בחש בקדירה)
3	42	חָרַךְ	שרף את פני השטח
3	43	לִחֵךְ	ליקק (הפרה לחכה עשב; האש לחכה בקש)
3	44	כִּרְסֵם	אכל מעט מעט; פגע בהדרגה (כרסם באמונו)
3	45	גָּמַע	שתה בלגימות; עבר מרחק (גמע מרחקים)
3	46	קָץ	מאס בְּ־ (קץ בחייו)
3	47	הֵקִיץ	התעורר משנתו
3	48	בָּדָה	המציא, לא אמת (בדה מליבו)
3	49	טָוָה	שזר חוטים; רקם תוכנית (טווה תוכניות)
3	50	שָׁזַר	קלע חוטים יחד (שזורים זה בזה)
3	51	פִּלֵּל	קיווה, ציפה (מי פילל)
3	52	חִפָּה	כיסה והסתיר (חיפה על חברו)
3	53	לִבְלֵב	הוציא ניצנים, פרח
3	54	הֵנֵץ	פרח והנביט; זרח (הנץ החמה)
3	55	הִפְצִיעַ	עלה וזרח (השחר הפציע)
3	56	כָּמַשׁ	נבל והתייבש
3	57	קָרַן	הפיץ אור ושמחה (פניו קרנו)
3	58	שִׁדֵּל	שכנע בדברי פיתוי
3	59	הִדִּיחַ	הסיר מכהונה; פיתה לרעה (הדיח לפשע)
3	60	הֵנִיא	מנע, שכנע לוותר (הניא אותו מכוונתו)
3	61	אִחָה	חיבר וריפא קרע
3	62	טָרַף	אכל כחיית פרא; ערבב (טרף את הקלפים)
3	63	כָּתַשׁ	מעך וטחן
3	64	לָפַת	אחז בחוזקה (לפת את ידו)
3	65	חָפַן	לקח מלוא כף היד (חופן)
3	66	הֶאֱצִיל	העביר סמכות לאחר
3	67	הֵשִׁית	הטיל עליו (השית קנס)
3	68	הִפְקִיעַ	נטל בכוח הסמכות (הפקיע קרקע; מחיר מופקע)
3	69	הִכִּישׁ	נשך בארס (הנחש הכיש)
3	70	שִׁסַּע	קרע לשניים; קטע דבריו (שיסע אותו)
3	71	פָּרַם	התיר תפרים
3	72	הִגְלִיד	נרפא והעלה קרום (הפצע הגליד)
3	73	צָוַח	צעק בקול חד (צווחה)
3	74	קוֹנֵן	ביכה באבל (קונן על מותו)
3	75	סָפַד	התאבל וביכה (ספדו לו)
3	76	מָעַל	גנב מכספי תפקידו (מעל באמון)
3	77	סָרַח	חטא וקלקל (העובד סרח)
3	78	שָׁמַט	הרפה והפיל (שמט מידיו)
3	79	רָבַץ	שכב במקומו (העדר רבץ; חוב רובץ עליו)
3	80	הִשְׂתָּרֵעַ	התפרש על פני שטח
3	81	סָכַם	חיבר לסכום
3	82	שָׂרַךְ	צעד בכבדות ולאט (שרך דרכו)
3	83	הִשְׁבִּיעַ	החתים בשבועה
3	84	אָצַר	אגר ושימר (אוצֵר תערוכה)
3	85	רָוָה	שבע נוזלים (הרווה צמאונו; רווה נחת)
3	86	מָדוֹן	ריב ומחלוקת
3	87	מָגוֹר	פחד גדול
3	88	חִיל	פחד ורעדה (אחזוהו חיל ורעדה)
3	89	מֹרֶךְ	פחד וחולשה (מורך לב)
3	90	הוֹד	הדר ורוממות (הוד מלכות)
3	91	פַּת	פרוסה, מעט לחם (פת שחרית: ארוחת בוקר)
3	92	תֶּלֶם	חריץ המחרשה (הלך בתלם: ציית למקובל)
3	93	חֶרְמֵשׁ	כלי קציר ארוך ידית
3	94	אָסָם	מחסן תבואה
3	95	גֹּרֶן	מקום איסוף התבואה
3	96	מוֹץ	קליפות התבואה (נפוץ כמוץ ברוח)
3	97	אִזְמֵל	סכין חדה ומדויקת (אזמל מנתחים)
3	98	סַדָּן	גוש הברזל של הנפח (בין הפטיש לסדן)
3	99	נָקִיק	סדק צר בסלע
3	100	כּוּךְ	חלל קטן בקיר
3	101	גֻּמְחָה	שקע בקיר
3	102	מִשְׁעוֹל	שביל צר (משעול הכרמים)
3	103	בְּרִיחַ	מוט הנועל דלת
3	104	טְרַקְלִין	אולם אירוח מפואר
3	105	פְּרוֹזְדוֹר	מסדרון, מעבר
