134	רחב יד	רחב-יד
135	ארך אפיים	ארך-אפיים
136	חמור סבר	חמור-סבר
137	נים ולא נים	נים-ולא-נים
138	עתיק יומין	עתיק-יומין
139	שוד ושבר	שוד-ושבר
140	מן הכוח אל הפועל	מן-הכוח-אל-הפועל
141	מחוז חפצו	מחוז-חפצו
142	במרוצת הזמן	במרוצת-הזמן
143	פרשת דרכים	פרשת-דרכים
144	רוע הגזרה	רוע-הגזרה
145	עמוד התווך	עמוד-התווך
146	אבן בוחן	אבן-בוחן
147	מטבע לשון	מטבע-לשון
148	בעל שיעור קומה	בעל-שיעור-קומה
149	נשוא פנים	נשוא-פנים
150	רב פעלים	רב-פעלים
151	קיבל עליו את הדין	קיבל-עליו-את-הדין
152	דבר והיפוכו	דבר-והיפוכו
153	לא דובים ולא יער	לא-דובים-ולא-יער
154	דן לכף זכות	דן-לכף-זכות
155	לפנים משורת הדין	לפנים-משורת-הדין
156	יצא ידי חובה	יצא-ידי-חובה
157	עובר לסוחר	עובר-לסוחר
158	שווה לכל נפש	שווה-לכל-נפש
159	לחם חוקו	לחם-חוקו
160	קוצו של יוד	קוצו-של-יוד
161	מילא פיו מים	מילא-פיו-מים
162	לשון המאזניים	לשון-המאזניים
163	קרן זווית	קרן-זווית
164	עמד בפרץ	עמד-בפרץ
165	אחר כבוד	אחר-כבוד
166	בחצי פה	בחצי-פה
167	ביד רמה	ביד-רמה
168	באין רואים	באין-רואים
169	בין השמשות	בין-השמשות
170	לעת מצוא	לעת-מצוא
171	נחלת הכלל	נחלת-הכלל
172	נכסי צאן ברזל	נכסי-צאן-ברזל
173	יגיע כפיו	יגיע-כפיו
174	הלך רוח	הלך-רוח
175	עידן ועידנים	עידן-ועידנים
176	עשה ימים כלילות	עשה-ימים-כלילות
177	ערב רב	ערב-רב
178	למגינת ליבו	למגינת-ליבו
179	אליה וקוץ בה	אליה-וקוץ-בה
180	לאמיתו של דבר	לאמיתו-של-דבר
181	אמרי שפר	אמרי-שפר
182	דברי טעם	דברי-טעם
183	דברי בלע	דברי-בלע
184	כזית	כזית
185	עשרת מונים	עשרת-מונים
186	עד בלי די	עד-בלי-די
187	כחוט השערה	כחוט-השערה
188	בדמי ימיו	בדמי-ימיו
189	היכה גלים	היכה-גלים
190	קפא על שמריו	קפא-על-שמריו
191	בוסס	בסס
192	מצביא	צבא
193	דלפון	דלפ
194	התבשם	בשמ
195	יצא מכליו	יצא-מכליו
196	סר חינו	סר-חינו
197	גשם זלעפות	גשם-זלעפות
198	הלך שבי	הלך-שבי
199	מסעד	סעד
200	ביכר	בכר
