147	גרידא	גרידא
148	בר מינן	בר-מינן
149	כדבעי	כדבעי
150	אתרע מזלו	אתרע-מזלו
151	בוקי סריקי	בוקי-סריקי
152	בריש גלי	בריש-גלי
153	אליבא ד	אליבא
154	שור	שור
155	טס	טסס
156	זוג	זוג
157	חלב	חלב
158	גבר	גבר
159	מסה	מסה
160	כרוב	כרוב
161	יובל	יבל
162	ענק	ענק
163	אחשדרפן	אחשדרפנ
164	אחלמה	אחלמה
165	מורסה	מורסה
166	רחת	רחת
167	סודר	סודר
168	קבה	קבה
169	אפדן	אפדנ
170	כליב	כליב
171	חלק הארי	חלק-הארי
172	הפיל עליו את חיתתו	הפיל-עליו-את-חיתתו
173	ניטל עוקצו	ניטל-עוקצו
174	בזעיר אנפין	בזעיר-אנפין
175	שירת הברבור	שירת-הברבור
176	תש כוחו	תש-כוחו
177	ניבל את פיו	ניבל-את-פיו
178	השיב פניו ריקם	השיב-פניו-ריקם
179	גבהות לב	גבהות-לב
180	בא אל קיצו	בא-אל-קיצו
181	אין לו דורש	אין-לו-דורש
182	אין לו זכר	אין-לו-זכר
183	בא בצל קורתו	בא-בצל-קורתו
184	בא כשמן בעצמותיו	בא-כשמן-בעצמותיו
185	היה לאל ידו	היה-לאל-ידו
186	הקביל את פניו	הקביל-את-פניו
187	חשק שפתיו	חשק-שפתיו
188	בית מידות	בית-מידות
189	דיבר גבוהה גבוהה	דיבר-גבוהה-גבוהה
190	דיבר על ליבו	דיבר-על-ליבו
191	כבש את יצרו	כבש-את-יצרו
192	עקב אכילס	עקב-אכילס
193	עמד על דעתו	עמד-על-דעתו
194	נהנתן	הנה
195	נסורת	נסר
196	אסיף	אספ
197	בנקל	קלל
198	גבשושי	גבש
199	גת	גת
200	הגיע לפרקו	הגיע-לפרקו
201	הכפיש	כפש
202	הלבין את פניו	הלבין-את-פניו
203	הסית	סות
204	העלה מתהום הנשיה	העלה-מתהום-הנשיה
205	הרף עין	הרף-עין
206	השגה	נשג
207	חשק את שניו	חשק-את-שניו
208	ידו לא היתה משגת	ידו-לא-היתה-משגת
209	ישר את ההדורים	ישר-את-ההדורים
210	לא היתה לו יד בדבר	לא-היתה-לו-יד-בדבר
211	לוליני	לוליני
212	מגדל קלפים	מגדל-קלפים
213	מקרזל	קרזל
214	ענג	ענג
215	פיס	פיס
216	פסע	פסע
217	קצרה ידו מהושיע	קצרה-ידו-מהושיע
218	תבוסתנות	בוס
